id,family id,parent id,1st last name,2nd last name,first name,middle name,Formalized name,full name,birth_place,occupation,Birth_year,death_year,partner first name,parner 1st last name,partner 2nd last name,partner id,statement,Column1
LO0013,9,,Lomellini,,Leonardo,,Leonardo  Lomellini ,Leonardo Lomellini,,merchants,0,0,,,,,primo del otro leonardo,
LO0014,9,,Lomellini,,Leonardo,,Leonardo  Lomellini ,Leonardo Lomellini,,merchants,0,0,,,,,"primo del otro leonardo, with power to collect from the king of portugal in the casa de la miina city of Zafi",
LO0015,9,,Lomellini,,Antonio,,Antonio  Lomellini ,Antonio nomeli,,merchants,0,0,,,,,Estante in castile,
LO0016,9,LO0099,Lomellini,,Mateo,,Mateo  Lomellini ,Mateo Lomellini,,,0,0,,,,,,
LO0017,9,,Lomellini,,Simon,,Simon  Lomellini ,Simon Lomellini de Lisboa,,merchants,0,0,,,,,,
LO0018,9,,Lomellini,,Lucian,,Lucian  Lomellini ,Lucian Lomelini,,seamen,0,0,,,,, owner and scribe of a carraca,
LO0019,9,,Lomellini,,Melchor,,Melchor  Lomellini ,Melchor Lommelini,,merchants,0,0,,,,,estante medina del campo,
LO0020,9,,Lomellini,,Andrea,,Andrea  Lomellini ,Andrea Lomellini,,merchants,0,0,,,,,estante Cadiz,
LO0021,9,,Lomellini,,Carlo,,Carlo  Lomellini ,Carlo Lomellini,,merchants,0,0,,,,,estante Cadiz,
LO0022,9,,Lomellini,,Bartolomé,,Bartolomé  Lomellini ,Bartolomé Lomellini,,merchants,0,0,,,,,"estante Valencia, partner with Spinola",
LO0023,9,,Lomellini,,Bartolomé,,Bartolomé  Lomellini ,Bartolomé Lomellini,,merchants,0,0,,,,,estante Seville,
LO0024,9,,Lomellini,,Benito,,Benito  Lomellini ,Benito Lomellini,,merchants,0,1506,,,,,father of bernaldo,
LO0025,9,LO0024,Lomellini,,Bernaldo,,Bernaldo  Lomellini ,Bernaldo Lomellini,,merchants,0,0,,,,,neighbour Genoa,
LO0026,9,,Lomellini,,Agostino,,Agostino  Lomellini ,Agostino Lomellini,,merchants,0,1505,,,,,neighbour Lyon,
LO0099,9,,Lomellini,,Jorge,,Jorge  Lomellini ,Jorge Lomellini,,,0,0,,,,,,
LO0100,9,,Lomellini,,nn,,nn  Lomellini ,nn,,,0,0,,,,,father of agustin and juan batista,
LR0001,73,,Lorente,,Luis,,Luis  Lorente ,Luis de Lorente,,merchants,0,0,,,,,recibes power agains antonio de pinello,
LZ0001,92,,Luxardo,,MArcos,,MArcos  Luxardo ,MArcos Luzardo,,merchants,0,0,,,,,estante Seville,
LZ0002,92,,Luxardo,,Andrea,,Andrea  Luxardo ,Andrea Moxardo,,tanners,0,0,,,,,estante Jerez,
LZ0003,92,,Luxardo,,Martin,,Martin  Luxardo ,Martin Luzardo,,merchants,0,0,,,,,neighbour vitoria,
LZ0004,92,,Luxardo,,Martin,,Martin  Luxardo ,Martin Luzardo,,merchants,0,0,,,,,estante indias,
MA0001,public officers,,de Marini,,Bartolomé,,Bartolomé  de Marini ,Bartolomé de Marini,,merchants,0,0,,,,,Estante in castile,
MA0002,public officers,,de Marini,,Luis,,Luis  de Marini ,Luis de Marini,,merchants,0,0,,,,,Estante in castile,
MA0003,public officers,,de Marini,,Donatin,,Donatin  de Marini ,Donatyn de Marin,,merchants,0,0,,,,,neighbour of cordoba,
MA0004,public officers,,de Marini,,Juan,Batista,Juan Batista de Marini ,Juan Batista Marini,,merchants,0,0,,,,,Estante in castile,
MA0005,public officers,,de Marini,,Domingo,,Domingo  de Marini ,Domingo Marin,,merchants,0,0,,,,,estante cordoba,
MA0006,public officers,,de Marini,,Lucas,,Lucas  de Marini ,Lucas Marin,,merchants,0,0,,,,,neighbour cordoba,
MA0007,public officers,,de Marini,,Tomas,,Tomas  de Marini ,Tomas Marin,,merchants,0,0,,,,,neighbour Genoa,
MA0008,public officers,,de Marini,,Juan,,Juan  de Marini ,Juan Marin,,merchants,0,0,,,,,neighbour Genoa,
MA0009,public officers,,de Marini,,Elequi,,Elequi  de Marini ,Elequi MArin,,merchants,0,0,,,,,,
MA0010,public officers,,de Marini,,Alexandre,,Alexandre  de Marini ,Alexandre Marin,,merchants,0,0,,,,,estante malaga,
MA0011,public officers,,de Marini,,Teramo,,Teramo  de Marini ,Teramo di Marinis,,merchants,0,0,,,,,estante Seville,
ME0001,50000,,Medici,,Jerónimo,,Jerónimo  Medici ,Jerónimo de Medici,,merchants,0,0,,,,,"Estante (I am assuming that he may be a Medici, but do not have documental evidence), the document says he is from Genova but may be Florentine, estante en Sanlúcar de Barrameda, partner with Luis de Rivarolo and Antón Martínez de Alarás [Alaraz]",
ME0002,50000,,Medici,,Lorenzo,Julian,Lorenzo Julian Medici ,Lorenzo Giuliano de Medeci,,bankers,0,0,,,,,accepts in theory letters of exchange from the camila family in seville to rome,
MF0001,56,,de Maffeo,,Domenego,,Domenego  de Maffeo ,Domenego de Maffeo,,merchants,0,0,,,,,"Estante in Jerez, factor to esteban centurion",
MI0001,26,,de Merate,,Geronimo,,Geronimo  de Merate ,Geronimo Merito,,merchants,0,0,,,,,Estante lends money to the siege of Baza,
MM0001,71,,Morseo,,Pero,Juani,Pero Juani Morseo ,Pero Juani de Morseo,,merchants,0,0,,,,,"Factor of Luis de Rivarolo, in other documents appeas as Juan de Morteo. the transcriptor is not secure about the spelling of the lastname, he suggests Morfeo wich is a less likley lastname, maybe is an incorrect spelling of the scicilian Orfeo with an ""H"", but its impossible to evaluate without reading the original. partner with Bartolome de Sopranis and Ambrossio Cassana",
MM0002,71,MM0003,Morseo,,Antonio,,Antonio  Morseo ,Antonio de Morteo,14IT,merchants,0,0,,,,,,
MM0003,71,,Morseo,,Luis,,Luis  Morseo ,Luis de Orteo,14IT,merchants,0,0,,,,,,
MM0004,71,,Morseo,,Bartolomé,,Bartolomé  Morseo ,Bartolomé de Morte,,merchants,0,0,,,,, e in gran canraia,
MN0001,43,,de Monelia,,Domenego,,Domenego  de Monelia ,Domenego de Moneglia,,merchants,0,0,,,,,Estante in castile,
MN0002,43,,de Monelia,,Juan,Batista,Juan Batista de Monelia ,Juan Batista de Moneglia,,merchants,0,0,,,,,"estante en seville, partner with Bernaldo Adorno y de Jerónimo Giustiniano, Francisco Giustiniano. have a contract to take orchilla to bruges, judge of the gradas in 1510",
MN0003,43,,de Monelia,,Miguel,,Miguel  de Monelia ,Miguel de Moneglia,,merchants,0,0,,,,,"estante in seville, proctor in charge of the lawsuit against fernando de vejer",
MN0004,43,,de Monelia,,Niculoso,,Niculoso  de Monelia ,Nicoluso di Monardis,,merchants,0,0,,,,,"neighbour collacion santa maria, librero",
MN0005,43,,de Monelia,,Jeronimo,,Jeronimo  de Monelia ,Jeronimo Moneglia,,merchants,0,0,,,,,Estante in castile,
MO0001,28,,de Monte,,Jacome,,Jacome  de Monte ,Jacome da Monte,,merchants,0,0,,,,,Estante lends money to the siege of Baza,
MO0002,28,,de Monte,,Bernardo,,Bernardo  de Monte ,Bernardo da Monte,,merchants,0,0,,,,,Estante in castile,
MO0003,28,,de Monte,,Cibaldo,,Cibaldo  de Monte ,Cibaldo da Monte,,merchants,0,0,,,,,"Estante in Seville, partner with Martín Centurione and Agustín Italiano",
MO0004,28,,de Monte,,Juan,Tomás,Juan Tomás de Monte ,Juan Tomás da Monte,,merchants,0,0,,,,,Estante in castile,
MO0005,28,,de Monte,,Bartolome,,Bartolome  de Monte ,Bartolome da Monte,,merchants,0,0,,,,,estante Cadiz,
MO0006,28,,de Monte,,Pedro,,Pedro  de Monte ,Pere Monte,,merchants,0,0,,,,,neighbour Valencia,
MO01SP00001,,,,,Haguja,,Haguja   ,Maestro Haguja,,tinsmiths,0,0,,,,,"ollero, neighbour of Seville collacion san pedro",
MO01SP00002,,,,,Aguja,,Aguja   ,Maestre Aguja,,tinsmiths,0,0,,,,,"ollero, neighbour of Seville collacion san pedro",
MO01SP00003,,,Valencia,,Juan,,Juan  Valencia ,Juan de Valencia,,captains,0,0,,,,,"arráez, captaineighbour ship buena ventura probably a morisco because of the title awarded in the documentation",
MO01SP00004,,,Martínez,,Diego,,Diego  Martínez ,Diego Martínez,,unskilled workers,0,0,Marina,Sánchez,,,"alhamel, morisco neighbour seville collacionsan martin",
MO07SP00005,,,Calema,,Azmet,,Azmet  Calema ,Azmet Calema,,,0,0,,,,,"slave, from gandia, slave of juan ros",
MO07SP00006,,,Calema,,Fatima,,Fatima  Calema ,Fatima Calema,,,1484,0,,,,,"slave, from gandia, sold to a gen because of a supposed debt his dad has with his master",
MR0001,47,,de Mari,,Niculoso,,Niculoso  de Mari ,Niculoso de Mar,,merchants,0,0,,,,,Estante in castile,
MR0002,47,,de Mari,,Juan,,Juan  de Mari ,Juan de Mar,,scribes,0,0,,,,,,
MT0001,69,,Mataloja,,Niculoso,,Niculoso  Mataloja ,Niculoso Mataloja,,merchants,0,1489,Leonor,Rodríguez,,MT0002,,
MT0002,69,,Rodríguez,,Leonor,,Leonor  Rodríguez ,Leonor Rodríguez,,,0,0,Niculoso,Mataloja,,MT0001,,
MU0001,49,,Mennuto,,Gastón,,Gastón  Mennuto ,Gastón Mennuto,,,0,0,,,,,Longero (manages the lonja) de los genoveses en Sevilla,
NA0001,62,,Nairone,,Antonio,,Antonio  Nairone ,Antonio di Nairone,,merchants,0,0,,,,,Estante in castile,
NA0002,62,,Nairone,,Estefano,,Estefano  Nairone ,Estafano Nairone,,merchants,0,0,,,,,estante in cordoba,
NA0003,62,,Nairone,,Jacome,,Jacome  Nairone ,Jacome Nairone,,maritime pilots,0,0,,,,,nao santa maria de la luz,
NE01BE0005,,,Acosta,,Andrés,,Andrés  Acosta ,Andrés Acosta,01BE,merchants,0,0,,,,,neighbour Bruges,
NE01DE0004,,,Gouvenot,,Laurent ,,Laurent   Gouvenot ,Laurent de Gouvenot,,public officers,0,0,,,,,"barón de Montinay 2 y gobernador de Bresa o Breza, slaver",
NE01SP0001,,,Plobier,,Jos,,Jos  Plobier ,Jos Plobier,,merchants,0,0,,,,,"Flemish, Estante in Seville 1472",
NE01SP0002,,,Vigon,,Jorge,,Jorge  Vigon ,Jorge Vign,,soldiers,0,0,,,,,lombardero (soldier of artillery) colleague of bernaldo Martínez lombardero del rey died in 1497 who dealt and travel to america with Colombus,
NE01SP0003,,,Medel,,juan,,juan  Medel ,Juan Medel,,navigators,0,0,,,,,pilot and part owner of Carabela san sebastian 1524,
NE03BE0006,,,Valobre,,Juan,,Juan  Valobre ,Juan Valobre,,merchants,0,0,,,,,neighbour Antwerp,
NO0055,,,Segura,,Manuel,,Manuel  Segura ,Manuel Segura,,notaries,0,0,,,,,"neighbour seville, notary of the 4 office",
OA0001,86,,Mirón,Coa,Par,,Par  Mirón Coa,Par Mirón Coa,,merchants,0,0,,,,,"estante, conflict witht the sopranis",
OD0001,25,,Odone,,Andrea,,Andrea  Odone ,Andrea de Odone,,merchants,0,0,,,,,arcediano de Reina,
OD0002,25,,Odone,,Luis,,Luis  Odone ,Luis de Odone,,merchants,0,0,,,,,Estante in castile,
OD0003,25,,Odone,,Juan,,Juan  Odone ,Juan de Odone,,merchants,0,0,,,,,"Estante in Seville, in 1511 stante in Lisbon",
OD0004,25,,Odone,,Felipo,,Felipo  Odone ,Felipo Oton,,merchants,0,0,,,,,,
PA0001,64,,de Passano,,Lucas,,Lucas  de Passano ,Lucas de Pasanno,,merchants,0,0,,,,,"won a law suit against FR, in 1511",
PA0002,64,,de Passano,,Juan,,Juan  de Passano ,Juan de Pasanno,,merchants,0,0,,,,,estante en medina del campo,
PA0003,64,,de Passano,,Luis,,Luis  de Passano ,Luis de Pasannois,,merchants,0,0,,,,,factor of FR in medina del campo at the cort of the king for legal disputes,
PA0004,64,,de Passano,,Esteban,,Esteban  de Passano ,Esteban Pasanno,,merchants,0,0,,,,,brokers,
PA0005,64,,de Passano,,Cosme,,Cosme  de Passano ,Cosme Passano,,merchants,0,0,,,,,estante medina del campo,
PE0001,46,,Perresujin,,Juan,,Juan  Perresujin ,Juan Perresujin,,merchants,0,0,,,,,Estante in castile,
PG01PG00003,,,Ferrera,,Diego,,Diego  Ferrera ,Diego de Ferrera,,merchants,0,0,,,,,"Neighbour of Lisbon, conducts buisness with francisco Cassana",
PG01PG00005,,,Corte,Real,Vasco,Anes,Vasco Anes Corte Real,Vasco Anes Corte Real,,agents,0,0,,,,,"veedor del señor rey de Portugal. factor for Francisco cassana, libro das Ilhas f. 163 verso",
PG01PG00013,,,Méndez,,Lope,,Lope  Méndez ,Lope Méndez,,agents,0,0,,,,,factor de la Casa de la Mina del señor rey de Portuga,
PG01PG00022,,,Zaabedra,,Gonzalo,,Gonzalo  Zaabedra ,Gonzalo de Zaabedra,,,0,0,,,,,,
PG01PG00023,,,García,,Juan,,Juan  García ,Juan García,,servants,0,0,,,,,"described as balck, has personeria jurdica to incur in debt",
PG01PG00024,,,Almeida,,Francisco,,Francisco  Almeida ,Francisco de Almeida,,,0,0,,,,,member of the council of the king of portugal don manuel 1,
PG01PG00029,,,Fonseca,,Juan,,Juan  Fonseca ,Juan de Fonseca,,exchangers,0,0,,,,,neighbour Lisbon,
PG01PG00034,,,Álvarez,,Fernando,,Fernando  Álvarez ,Fernando Alvarez,,public officers,0,0,,,,,judge administrator of the house of el Mina,
PG01PG00035,,,Noronha,,Ramon,,Ramon  Noronha ,Ramon de Noronha,,merchants,0,0,,,,,neighbour Lisbon,
PG01PG00039,,,Báez,,Martín,,Martín  Báez ,Martín Báez,,public officers,0,0,,,,,"mozo de la camara del rey, neighbour lisbon",
PG01PG00040,,,Alamego,,Juan,,Juan  Alamego ,Juan de Alamego,,cañaveralero,0,0,,,,,"neighbour of santa cruz, sugar master canaverero, works in the ingenio del realejo which belogns to the adelantado",
PG01PG00041,,,Ribadenegra,,Maria,,Maria  Ribadenegra ,Maria Ribadenegra,,chamberlady,0,0,,,,,chamberlady neighbour lisbon ,
PG01PG00042,,,Seumiya,,Jerónimo,,Jerónimo  Seumiya ,Jerónimo Seumiya,,merchants,0,0,,,,,"neighbour lisbon, slave trade and partner with the Florentines",
PG01PG00043,,,Barreto,,Rodrigo,,Rodrigo  Barreto ,Rodrigo Barreto,,merchants,0,0,,,,,"neighbour lisbon, slave trade and partner with the Florentines",
PG01PG00044,,,Pedreñal,,Alonso,,Alonso  Pedreñal ,Alonso Pedreñal,,merchants,0,0,,,,,"neighbour lisbon, slave trade weast africa",
PG01PG00045,,,Rodríguez,,Juan,,Juan  Rodríguez ,Juan Rodriguez,,navigators,0,0,,,,,"neighbour Lisbon, hired to buy slaves in cape verde and take them to Santo Domingo",
PG01PG00047,,,Magallanes,,Fernando,,Fernando  Magallanes ,Fernando de Magallanes,,navigators,0,1521,Maria,Caldera,,SP01SP002047, Portuguese explorer and a subject of the Hispanic Monarchy from 1518. He is best known for having planned and led the 1519 Spanish expedition to the East Indies.,
PG01SP00008,,,Alfonso,,Juan,,Juan  Alfonso ,Juan Alfonso,,,0,0,,,,,"Portuguese, owner or maestre of the nao santa maria",
PG01SP00010,,,Rodríguez,,Juan,,Juan  Rodríguez ,Juan Rodríguez,,clergy,0,0,,,,,sal and cal,
PG01SP00020,,,Carvalho,,francisco,,francisco  Carvalho ,Pancho de Caravalón,,merchants,0,0,,,,,neighbour of Seville collacion santa lucia,
PG01SP00021,,,,,Gonzalo,Jácomo,Gonzalo Jácomo  ,Gonzalo Jácomo,,,0,0,,,,,,
PG01SP00022,,,Yáñez,,Pedro,,Pedro  Yáñez ,Pedro Yáñez,,,0,0,Maria,Fernández,,,neighbour triana,
PG01SP00025,,,Portugal,,Jorge,,Jorge  Portugal ,Don Jorge de Portugal,,,0,0,,,,,neighbour of seville partners with balian salvago,
PG01SP00027,,,Jacome,,Gonzalo,,Gonzalo  Jacome ,Gonzalo Jacome,,merchants,0,0,,,,,neighbour terceira azorez,
PG01SP00028,,,nn,,Pedro,,Pedro  nn ,Maestro Pedro,,tanners,0,0,,,,,neighbour graciosa azorez,
PG01SP00029,,,Alburquerque,,Rodrigo,,Rodrigo  Alburquerque ,Rodrigo de Alburquerque,33SP,,0,0,,,,,neighbour salamanca c san Benito,
PG01SP00030,,,Sánchez,,Francisco,,Francisco  Sánchez ,Francisco Sánchez,,servants,0,0,,,,,criado del rey don manuel,
PG01SP00031,,,Fernández,,Pedro,,Pedro  Fernández ,Pedro Fernández,,shoemakers,0,0,,,,,neighbour seville c san isidro,
PG01SP00032,,,Rodríguez,,Cristobal,,Cristobal  Rodríguez ,Cristobal Rodríguez,,,0,0,,,,,partner with juan batista pinelo,
PG01SP00038,,,Ribero,,Nuno,,Nuno  Ribero ,Nuno Ribero,,agents,0,0,,,,,factor of the king of portugal,
PG02MA00014,,,Fernández,,Ruy,,Ruy  Fernández ,Ruy Fernandez,,agents,0,0,,,,,hacedor of Safi,
PG02MA00015,,,Acevedo,,Lope,,Lope  Acevedo ,Lope Acevedo,,scribes,0,0,,,,,scribe of Ruy Fernandez,
PG02PG00033,,,Echavarría,,Andrés,,Andrés  Echavarría ,Andrés Echavarria,,merchants,0,0,,,,,"neighbour of vitoria in oporto e in seville, partner with martin luxardo",
PG03PG00002,,,Rodríguez,Zarco,Francisco,,Francisco  Rodríguez Zarco,Francisco Rodríguez Sarco,,maritime pilots,0,0,,,,,"works for cassana in trips to the azores, Zarco",
PG04PG00004,,,Panes,,Pantaleon,,Pantaleon  Panes ,Pantaleón Panes,,merchants,0,0,,,,,Estante in Faro,
PG05PG00026,,,Rodríguez,,Vasco,,Vasco  Rodríguez ,Vasco Rodríguez,,merchants,0,0,,,,,estante Madeira,
PG05PG00044,,,Almeida,,Antonio,,Antonio  Almeida ,Antonio de Almeida,,scribes,0,0,,,,,neighbour Funchal,
PG06PG00006,,,Velázquez,,Juan,,Juan  Velázquez ,Juan Velázquez,,contador,0,0,,,,,contador mayor de la alteza,
PG12PG00001,,,Contreras,,Pedro,,Pedro  Contreras ,Pedro de Contreras,,,0,0,,,,,"neighbour of Tivara Portugal, partner with Cassana and Ximón Fornari",
PG12PG00007,,,Contreras,,Pedro,,Pedro  Contreras ,Pedro de Contreras,,,0,0,,,,,"lives in Tavira, portugal.",
PG12PG00046,,,Díaz,,Francisco,,Francisco  Díaz ,Francisco Díaz,,seamen,0,0,,,,,neighbour Tavira ,
PG14PG00012,,,Lorenzo,,Martín,,Martín  Lorenzo ,Martín Lorenzo,,maritime pilots,0,0,,,,,maestre de Santa Maria de Gracia,
PG15PG00046,,,García,,Alonso,,Alonso  García ,Alonso García,,seamen,0,0,,,,,neighbour Almodovar village,
PG15SP00011,,,González,,Pero,,Pero  González ,Pero González,,,0,0,,,,,estante in santa cruz sells boxes to di negro,
PG15SP00016,,,Díaz,,Sebastián,,Sebastián  Díaz ,Sebastián Díaz,,,0,0,,,,,father in law of Rafael Spinola,
PG15SP00017,,,Pérez,,Antón,,Antón  Pérez ,Antón Pérez,,,0,0,,,,,,
PG15SP00018,,,Alonso,,Rodrigo,,Rodrigo  Alonso ,Rodrigo Alonso,,unskilled workers,0,0,,,,,worker of Pinello,
PG15SP00019,,,Méndez,,Nicolás,,Nicolás  Méndez ,Nicolás Méndez,,merchants,0,0,,,,,Estante in castile,
PG31PG00037,,,Álvarez,,Sebastián,,Sebastián  Álvarez ,Sebastián,,agents,0,0,,,,,"estante in Malaga, factor of the king of portugal",
PG37SP00009,,,López,Lisboa,francisco,,francisco  López Lisboa,Francisco López de Lisboa,,merchants,0,0,,,,,,
PI0001,18,,Pinelli,,Benito,,Benito  Pinelli ,Benito Pinello,,merchants,0,0,,,,,"Estante in Valencia, partner with Martín Centurione",
PI0002,18,,Pinelli,,Gabriel,,Gabriel  Pinelli ,Gabriel Pinello,,merchants,0,0,,,,,"Estante, agrees to create a collaborative trip with the cassana and rivarolo to move merchandice from the ports to Cordoba and Medina del Campo",
PI0003,18,PI0100,Pinelli,,Antonio,,Antonio  Pinelli ,Antonio Pinello,,merchants,0,0,Isabel,Martínez,,,"Estante, lends money for the siege of Baza, also appears as Anton",
PI0004,18,PI0028,Pinelli,,Bernaldo,,Bernaldo  Pinelli ,Bernaldo Pinello,,merchants,0,0,,,,,"Estante, lends money for the siege of Baza",
PI0005,18,PI0028,Pinelli,,Luco,,Luco  Pinelli ,Luco Pinello,,merchants,0,1509,,,,,"estante in seville, factor of Centurion",
PI0006,18,PI0008,Pinelli,,Francisco,,Francisco  Pinelli ,Francisco Pinello,,merchants,0,1509,Maria,de la Torre,,,"receptores y depositarios de las bulas de la Santa Indulgencia de Canaria. jurado y fiel ejecutor de Sevilla, father to Juan Batista Pinello husband of Catalina Farfán (sister to Juan López Farfán, daughter to Antón Farfán). soneighbour Castelín Pinello and Catalina de Grimaldo Cybo neighbours of Genoa. brother of Pelota Pinello (sole benificiary of his testament wife of Julian calvo), Ximoneta y Franquitina Pinelli",
PI0007,18,PI0006,Pinelli,,Juan,Batista,Juan Batista Pinelli ,Juan Batista Pinello,,merchants,0,0,Catalina,Farfán,,SP30SP000165,"husband of Catalina Farfán (sister to Juan López Farfán, daughter to Antón Farfán)",
PI0008,18,,Pinelli,,Castelín,,Castelín  Pinelli ,Castelín Pinello,,merchants,0,1520,Niculosa,Cattaneo,Cybo,,,
PI0009,18,PI0008,Pinelli,,Peolota,,Peolota  Pinelli ,Pelota Pinello,,,0,0,Julian,Calvo,,CL0001,"daughter of Casteli Pinello, sister of Francisco, Ximoneta y Franquitina",
PI0010,18,,Pinelli,,Silvestre,,Silvestre  Pinelli ,Silvestre Pinello,,merchants,0,0,,,,,"estante in Lisbon, and in Tenerife",
PI0011,18,,Pinelli,,Gregorio,,Gregorio  Pinelli ,Gregorio Pynolo,,merchants,0,0,,,,,"Estante ineighbour Toledo, has a company",
PI0012,18,,Pinelli,,Batista,,Batista  Pinelli ,Batista Pinello,,merchants,0,0,,,,,Estante in castile,
PI0013,18,,Pinelli,,Jacomo,,Jacomo  Pinelli ,Jacomo Pinello,,merchants,0,0,,,,,"estante, also appears as Jacome",
PI0014,18,,Pinelli,,Filipo,,Filipo  Pinelli ,Filipo Pinello,,merchants,0,0,,,,,Estante in castile,
PI0015,18,PI0100,Pinelli,,Martin,,Martin  Pinelli ,Martin Pinello,,Monk,0,0,,,,,monk at the monastery of santa maria de cartuja,
PI0016,18,,Pinelli,,Francisco,,Francisco  Pinelli ,Francisco Pinello,,public officers,0,0,,,,,recaudador oficial de diezmos para pagar la conquista de las canarias,
PI0017,18,PI0006,Pinelli,,Luis,,Luis  Pinelli ,Luis Pinello,,public officers,0,0,,,,,"comendador, receives free land in the canaries",
PI0018,18,PI0028,Pinelli,,Agustín,,Agustín  Pinelli ,Agustín Pinello,,,0,0,,,,,,
PI0019,18,,Pinelli,,Diego,,Diego  Pinelli ,Diego Pinello,,public officers,0,0,,,,,,
PI0020,18,,Pinelli,,Juan,,Juan  Pinelli ,Juan Pinelo,,,0,0,,,,,clerigy,
PI0021,18,,Pinelli,,Franco,,Franco  Pinelli ,Franco Pinelo,,merchants,0,0,,,,,,
PI0022,18,PI0004,Pinelli,,Luis,,Luis  Pinelli ,Luis Pinelo,,merchants,0,0,,,,,,
PI0023,18,PI0004,Pinelli,,Jeronimo,,Jeronimo  Pinelli ,Jeronimo Pinelo,,merchants,0,0,,,,,,
PI0024,18,PI0100,Pinelli,,Orentina,,Orentina  Pinelli ,Orentina Pinello,,,0,0,Batista,Duran,,UK0027,wife of batista duran and sister to antonio and martin,
PI0025,18,PI0100,Pinelli,,Fransiqueta,,Fransiqueta  Pinelli ,Fransiqueta Pinello,,,0,0,Batista,Testan,,UK0082,wife of batista de testan and sister to antonio and martin,
PI0026,18,,Pinelli,,Lorenzo,,Lorenzo  Pinelli ,Lorenzo Pinello,,merchants,0,1522,,,,,"neighbour seville collacionSanta Maria, former agluacil of the Casa de Contratación",
PI0027,18,SP0048,Pinelli,,Arguenta,,Arguenta  Pinelli ,Arguenta Pinello,,,0,0,,,,,neighbour puerto Sta Maria,
PI0028,18,,Pinelli,,nn,,nn  Pinelli ,nn Pinelo,,merchants,0,0,,,,,father of bernaldo and agusti,
